Time (Seconds),X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8
31.32,,,,,,,,,,0.444591,1.073049,0.407202,,,,,,,,,,,,
31.33,,,,,,,,,,0.442703,1.073157,0.407272,,,,,,,,,,,,
31.34,,,,,,,,,,0.44064,1.073233,0.40745,,,,,,,,,,,,
31.35,,,,,,,,,,0.438529,1.073301,0.407702,,,,,,,,,,,,
31.36,,,,,,,,,,0.436629,1.073443,0.407715,,,,,,,,,,,,
31.37,,,,,,,,,,0.434319,1.073589,0.40787,,,,,,,,,,,,
31.38,,,,,,,,,,0.432123,1.073629,0.408037,,,,,,,,,,,,
31.39,,,,,,,,,,0.429947,1.073709,0.408244,,,,,,,,,,,,
31.4,,,,,,,,,,0.427773,1.07373,0.408174,,,,,,,,,,,,
31.41,,,,,,,,,,0.425279,1.073829,0.408396,,,,,,,,,,,,
31.42,,,,,,,,,,0.422967,1.073828,0.4084,,,,,,,,,,,,
31.43,,,,,,,,,,0.420698,1.073918,0.40844,,,,,,,,,,,,
31.44,,,,,,,,,,0.418088,1.073923,0.408421,,,,,,,,,,,,
31.45,,,,,,,,,,0.41566,1.073877,0.408567,,,,,,,,,,,,
31.46,,,,,,,,,,0.413273,1.073863,0.408421,,,,,,,,,,,,
31.47,,,,,,,,,,0.410743,1.073808,0.40846,,,,,,,,,,,,
31.48,,,,,,,,,,0.40805,1.07382,0.408445,,,,,,,,,,,,
31.49,,,,,,,,,,0.405491,1.073742,0.408414,,,,,,,,,,,,
31.5,,,,,,,,,,0.403037,1.073603,0.408279,,,,,,,,,,,,
31.51,,,,,,,,,,0.400335,1.073614,0.408235,,,,,,,,,,,,
31.52,,,,,,,,,,0.397799,1.073424,0.408121,,,,,,,,,,,,
31.53,,,,,,,,,,0.395411,1.07331,0.408043,,,,,,,,,,,,
31.54,,,,,,,,,,0.392968,1.073154,0.407835,,,,,,,,,,,,
31.55,,,,,,,,,,0.390331,1.073075,0.407781,,,,,,,,,,,,
31.56,,,,,,,,,,0.387891,1.072891,0.407588,,,,,,,,,,,,
31.57,,,,,,,,,,0.385553,1.072768,0.407479,,,,,,,,,,,,
31.58,,,,,,,,,,0.383132,1.072531,0.407353,,,,,,,,,,,,
31.59,,,,,,,,,,0.38061,1.072589,0.407418,,,,,,,,,,,,
31.6,,,,,,,,,,0.378347,1.072465,0.4072,,,,,,,,,,,,
31.61,,,,,,,,,,0.375982,1.072319,0.407146,,,,,,,,,,,,
31.62,,,,,,,,,,0.373653,1.072231,0.407133,,,,,,,,,,,,
31.63,,,,,,,,,,0.371132,1.072232,0.407125,,,,,,,,,,,,
31.64,,,,,,,,,,0.368883,1.07223,0.407074,,,,,,,,,,,,
31.65,,,,,,,,,,0.36653,1.072158,0.406932,,,,,,,,,,,,
31.66,,,,,,,,,,0.363994,1.07218,0.406934,,,,,,,,,,,,
31.67,,,,,,,,,,0.361662,1.072118,0.406816,,,,,,,,,,,,
31.68,,,,,,,,,,0.359492,1.072169,0.406748,,,,,,,,,,,,
31.69,,,,,,,,,,0.357461,1.072007,0.406507,,,,,,,,,,,,
31.7,,,,,,,,,,0.354979,1.07203,0.40657,,,,,,,,,,,,
31.71,,,,,,,,,,0.35288,1.071971,0.406343,,,,,,,,,,,,
31.72,,,,,,,,,,0.350654,1.071943,0.406357,,,,,,,,,,,,
31.73,,,,,,,,,,0.348318,1.071903,0.406331,,,,,,,,,,,,
31.74,,,,,,,,,,0.346174,1.071846,0.406216,,,,,,,,,,,,
31.75,,,,,,,,,,0.344152,1.071862,0.406206,,,,,,,,,,,,
31.76,,,,,,,,,,0.342306,1.071699,0.406059,,,,,,,,,,,,
31.77,,,,,,,,,,0.340295,1.071721,0.406196,,,,,,,,,,,,
31.78,,,,,,,,,,0.338121,1.071755,0.406213,,,,,,,,,,,,
31.79,,,,,,,,,,0.336135,1.071671,0.406252,,,,,,,,,,,,
31.8,,,,,,,,,,0.334252,1.0717,0.406337,,,,,,,,,,,,
31.81,,,,,,,,,,0.332638,1.071625,0.406324,,,,,,,,,,,,
31.82,,,,,,,,,,0.330752,1.071582,0.406465,,,,,,,,,,,,
31.83,,,,,,,,,,0.328711,1.071697,0.406715,,,,,,,,,,,,
31.84,,,,,,,,,,0.32688,1.071716,0.406804,,,,,,,,,,,,
31.85,,,,,,,,,,0.325182,1.071815,0.406998,,,,,,,,,,,,
31.86,,,,,,,,,,0.323688,1.071717,0.407115,,,,,,,,,,,,
31.87,,,,,,,,,,0.321953,1.071721,0.407306,,,,,,,,,,,,
31.88,,,,,,,,,,0.320083,1.071917,0.407581,,,,,,,,,,,,
31.89,,,,,,,,,,0.318746,1.071891,0.407699,,,,,,,,,,,,
31.9,,,,,,,,,,0.317048,1.071842,0.407822,,,,,,,,,,,,
31.91,,,,,,,,,,0.315464,1.071881,0.408102,,,,,,,,,,,,
31.92,,,,,,,,,,0.314309,1.071855,0.408128,,,,,,,,,,,,
31.93,,,,,,,,,,0.312778,1.071843,0.408285,,,,,,,,,,,,
31.94,,,,,,,,,,0.311266,1.071834,0.408642,,,,,,,,,,,,
31.95,,,,,,,,,,0.310073,1.071762,0.408797,,,,,,,,,,,,
31.96,,,,,,,,,,0.308708,1.071755,0.409065,,,,,,,,,,,,
31.97,,,,,,,,,,0.30716,1.071869,0.409312,,,,,,,,,,,,
31.98,,,,,,,,,,0.305984,1.071865,0.409616,,,,,,,,,,,,
31.99,,,,,,,,,,0.304656,1.07181,0.409901,,,,,,,,,,,,
32,,,,,,,,,,0.303635,1.071763,0.41012,,,,,,,,,,,,
32.01,,,,,,,,,,0.302325,1.071727,0.410371,,,,,,,,,,,,
32.02,,,,,,,,,,0.301317,1.071642,0.410586,,,,,,,,,,,,
32.03,,,,,,,,,,0.300076,1.071652,0.411006,,,,,,,,,,,,
32.04,,,,,,,,,,0.299203,1.071594,0.411203,,,,,,,,,,,,
32.05,,,,,,,,,,0.298091,1.071577,0.411475,,,,,,,,,,,,
32.06,,,,,,,,,,0.297278,1.071535,0.411671,,,,,,,,,,,,
32.07,,,,,,,,,,0.296322,1.071548,0.411837,,,,,,,,,,,,
32.08,,,,,,,,,,0.295569,1.07149,0.412037,,,,,,,,,,,,
32.09,,,,,,,,,,0.294622,1.071561,0.412438,,,,,,,,,,,,
32.1,,,,,,,,,,0.293945,1.071522,0.412622,,,,,,,,,,,,
32.11,,,,,,,,,,0.293284,1.071475,0.412804,,,,,,,,,,,,
32.12,,,,,,,,,,0.292394,1.071471,0.413097,,,,,,,,,,,,
32.13,,,,,,,,,,0.291764,1.071387,0.413272,,,,,,,,,,,,
32.14,,,,,,,,,,0.291121,1.071301,0.413407,,,,,,,,,,,,
32.15,,,,,,,,,,0.290303,1.07132,0.41367,,,,,,,,,,,,
32.16,,,,,,,,,,0.289747,1.071309,0.413871,,,,,,,,,,,,
32.17,,,,,,,,,,0.289187,1.071238,0.413992,,,,,,,,,,,,
32.18,,,,,,,,,,0.288418,1.071215,0.414222,,,,,,,,,,,,
32.19,,,,,,,,,,0.287902,1.071104,0.41433,,,,,,,,,,,,
32.2,,,,,,,,,,0.287407,1.070985,0.414415,,,,,,,,,,,,
32.21,,,,,,,,,,0.286933,1.070885,0.41451,,,,,,,,,,,,
32.22,,,,,,,,,,0.286255,1.070868,0.414701,,,,,,,,,,,,
32.23,,,,,,,,,,0.285834,1.070798,0.414772,,,,,,,,,,,,
32.24,,,,,,,,,,0.285411,1.070729,0.414838,,,,,,,,,,,,
32.25,,,,,,,,,,0.284984,1.070661,0.414848,,,,,,,,,,,,
32.26,,,,,,,,,,0.284604,1.070578,0.414884,,,,,,,,,,,,
32.27,,,,,,,,,,0.283967,1.070534,0.415066,,,,,,,,,,,,
32.28,,,,,,,,,,0.28361,1.070434,0.415087,,,,,,,,,,,,
32.29,,,,,,,,,,0.283251,1.0703,0.415045,,,,,,,,,,,,
32.3,,,,,,,,,,0.282931,1.070189,0.415037,,,,,,,,,,,,
32.31,,,,,,,,,,0.282602,1.070114,0.415054,,,,,,,,,,,,
32.32,,,,,,,,,,0.282332,1.070032,0.41501,,,,,,,,,,,,
32.33,,,,,,,,,,0.282078,1.069968,0.414953,,,,,,,,,,,,
32.34,,,,,,,,,,0.281838,1.069903,0.414877,,,,,,,,,,,,
32.35,,,,,,,,,,0.28164,1.069855,0.414824,,,,,,,,,,,,
32.36,,,,,,,,,,0.281472,1.069795,0.414774,,,,,,,,,,,,
32.37,,,,,,,,,,0.281307,1.069724,0.414738,,,,,,,,,,,,
32.38,,,,,,,,,,0.280925,1.069709,0.414772,,,,,,,,,,,,
32.39,,,,,,,,,,0.280811,1.069658,0.414724,,,,,,,,,,,,
32.4,,,,,,,,,,0.280721,1.069615,0.414678,,,,,,,,,,,,
32.41,,,,,,,,,,0.280655,1.069605,0.414623,,,,,,,,,,,,
32.42,,,,,,,,,,0.280617,1.069589,0.414565,,,,,,,,,,,,
32.43,,,,,,,,,,0.28059,1.06957,0.414471,,,,,,,,,,,,
32.44,,,,,,,,,,0.280833,1.06951,0.414303,,,,,,,,,,,,
32.45,,,,,,,,,,0.280848,1.069505,0.414198,,,,,,,,,,,,
32.46,,,,,,,,,,0.280887,1.069514,0.414073,,,,,,,,,,,,
32.47,,,,,,,,,,0.280938,1.069529,0.413947,,,,,,,,,,,,
32.48,,,,,,,,,,0.281026,1.069531,0.413804,,,,,,,,,,,,
32.49,,,,,,,,,,0.281112,1.069534,0.413653,,,,,,,,,,,,
32.5,,,,,,,,,,0.281209,1.069549,0.413508,,,,,,,,,,,,
32.51,,,,,,,,,,0.28116,1.069685,0.413385,,,,,,,,,,,,
32.52,,,,,,,,,,0.281328,1.069733,0.413273,,,,,,,,,,,,
32.53,,,,,,,,,,0.281533,1.069797,0.413185,,,,,,,,,,,,
32.54,,,,,,,,,,0.281769,1.069815,0.413056,,,,,,,,,,,,
32.55,,,,,,,,,,0.282299,1.069778,0.412844,,,,,,,,,,,,
32.56,,,,,,,,,,0.282599,1.069812,0.412794,,,,,,,,,,,,
32.57,,,,,,,,,,0.282932,1.069838,0.412768,,,,,,,,,,,,
32.58,,,,,,,,,,0.283286,1.069867,0.4127,,,,,,,,,,,,
32.59,,,,,,,,,,0.28384,1.069792,0.41264,,,,,,,,,,,,
32.6,,,,,,,,,,0.28421,1.069806,0.41258,,,,,,,,,,,,
32.61,,,,,,,,,,0.284885,1.069773,0.412431,,,,,,,,,,,,
32.62,,,,,,,,,,0.285358,1.069797,0.412363,,,,,,,,,,,,
32.63,,,,,,,,,,0.285825,1.069824,0.412307,,,,,,,,,,,,
32.64,,,,,,,,,,0.286288,1.069876,0.412269,,,,,,,,,,,,
32.65,,,,,,,,,,0.287039,1.069888,0.412132,,,,,,,,,,,,
32.66,,,,,,,,,,0.287605,1.06999,0.412087,,,,,,,,,,,,
32.67,,,,,,,,,,0.28821,1.070033,0.411978,,,,,,,,,,,,
32.68,,,,,,,,,,0.288776,1.070113,0.411948,,,,,,,,,,,,
32.69,,,,,,,,,,0.289636,1.070103,0.411836,,,,,,,,,,,,
32.7,,,,,,,,,,0.290223,1.070175,0.411763,,,,,,,,,,,,
32.71,,,,,,,,,,0.290827,1.070248,0.411709,,,,,,,,,,,,
32.72,,,,,,,,,,0.291741,1.070253,0.411564,,,,,,,,,,,,
32.73,,,,,,,,,,0.29243,1.070357,0.411497,,,,,,,,,,,,
32.74,,,,,,,,,,0.29321,1.070449,0.411388,,,,,,,,,,,,
32.75,,,,,,,,,,0.294091,1.07049,0.411316,,,,,,,,,,,,
32.76,,,,,,,,,,0.294885,1.070618,0.411288,,,,,,,,,,,,
32.77,,,,,,,,,,0.295769,1.070743,0.411313,,,,,,,,,,,,
32.78,,,,,,,,,,0.296836,1.07084,0.411189,,,,,,,,,,,,
32.79,,,,,,,,,,0.29773,1.071029,0.411147,,,,,,,,,,,,
32.8,,,,,,,,,,0.298902,1.071139,0.411076,,,,,,,,,,,,
32.81,,,,,,,,,,0.29985,1.071223,0.411013,,,,,,,,,,,,
32.82,,,,,,,,,,0.300769,1.071355,0.410962,,,,,,,,,,,,
32.83,,,,,,,,,,0.302033,1.071481,0.410908,,,,,,,,,,,,
32.84,,,,,,,,,,0.303229,1.07158,0.410919,,,,,,,,,,,,
32.85,,,,,,,,,,0.304443,1.071663,0.410813,,,,,,,,,,,,
32.86,,,,,,,,,,0.305451,1.071781,0.410837,,,,,,,,,,,,
32.87,,,,,,,,,,0.306736,1.071795,0.410688,,,,,,,,,,,,
32.88,,,,,,,,,,0.307804,1.071954,0.410697,,,,,,,,,,,,
32.89,,,,,,,,,,0.309211,1.072043,0.41068,,,,,,,,,,,,
32.9,,,,,,,,,,0.310183,1.07212,0.410769,,,,,,,,,,,,
32.91,,,,,,,,,,0.311586,1.072196,0.410711,,,,,,,,,,,,
32.92,,,,,,,,,,0.312797,1.072237,0.41069,,,,,,,,,,,,
32.93,,,,,,,,,,0.314285,1.072326,0.410667,,,,,,,,,,,,
32.94,,,,,,,,,,0.315708,1.072344,0.410706,,,,,,,,,,,,
32.95,,,,,,,,,,0.317193,1.072426,0.410663,,,,,,,,,,,,
32.96,,,,,,,,,,0.318511,1.072528,0.410697,,,,,,,,,,,,
32.97,,,,,,,,,,0.320112,1.072658,0.410664,,,,,,,,,,,,
32.98,,,,,,,,,,0.321635,1.07277,0.410724,,,,,,,,,,,,
32.99,,,,,,,,,,0.322947,1.072884,0.410766,,,,,,,,,,,,
33,,,,,,,,,,0.324606,1.072922,0.410699,,,,,,,,,,,,
33.01,,,,,,,,,,0.326206,1.073012,0.410836,,,,,,,,,,,,
33.02,,,,,,,,,,0.327868,1.073126,0.410793,,,,,,,,,,,,
33.03,,,,,,,,,,0.329543,1.073173,0.410679,,,,,,,,,,,,
33.04,,,,,,,,,,0.331044,1.073343,0.410734,,,,,,,,,,,,
33.05,,,,,,,,,,0.332726,1.073478,0.410817,,,,,,,,,,,,
33.06,,,,,,,,,,0.334496,1.073582,0.410798,,,,,,,,,,,,
33.07,,,,,,,,,,0.336022,1.073647,0.410808,,,,,,,,,,,,
33.08,,,,,,,,,,0.3381,1.073693,0.410874,,,,,,,,,,,,
33.09,,,,,,,,,,0.339924,1.073843,0.410835,,,,,,,,,,,,
33.1,,,,,,,,,,0.341732,1.073863,0.410893,,,,,,,,,,,,
33.11,,,,,,,,,,0.343428,1.074003,0.411069,,,,,,,,,,,,
33.12,,,,,,,,,,0.345383,1.074089,0.411004,,,,,,,,,,,,
33.13,,,,,,,,,,0.34754,1.074027,0.411009,,,,,,,,,,,,
33.14,,,,,,,,,,0.349518,1.074078,0.411021,,,,,,,,,,,,
33.15,,,,,,,,,,0.351238,1.074137,0.41111,,,,,,,,,,,,
33.16,,,,,,,,,,0.353324,1.074175,0.411157,,,,,,,,,,,,
33.17,,,,,,,,,,0.355527,1.074016,0.411066,,,,,,,,,,,,
33.18,,,,,,,,,,0.357632,1.074022,0.411063,,,,,,,,,,,,
33.19,,,,,,,,,,0.359738,1.074007,0.411129,,,,,,,,,,,,
33.2,,,,,,,,,,0.361877,1.073992,0.411108,,,,,,,,,,,,
33.21,,,,,,,,,,0.36427,1.073946,0.411236,,,,,,,,,,,,
33.22,,,,,,,,,,0.366406,1.073907,0.411293,,,,,,,,,,,,
33.23,,,,,,,,,,0.368355,1.07393,0.411469,,,,,,,,,,,,
33.24,,,,,,,,,,0.370788,1.073773,0.411409,,,,,,,,,,,,
33.25,,,,,,,,,,0.37312,1.07381,0.411467,,,,,,,,,,,,
33.26,,,,,,,,,,0.375352,1.073743,0.411508,,,,,,,,,,,,
33.27,,,,,,,,,,0.377822,1.073616,0.411624,,,,,,,,,,,,
33.28,,,,,,,,,,0.38017,1.07351,0.411585,,,,,,,,,,,,
33.29,,,,,,,,,,0.382525,1.073424,0.411709,,,,,,,,,,,,
33.3,,,,,,,,,,0.385045,1.073235,0.411697,,,,,,,,,,,,
33.31,,,,,,,,,,0.387355,1.073073,0.411818,,,,,,,,,,,,
33.32,,,,,,,,,,0.389807,1.072983,0.411942,,,,,,,,,,,,
33.33,,,,,,,,,,0.392424,1.072758,0.411908,,,,,,,,,,,,
33.34,,,,,,,,,,0.394725,1.072523,0.411991,,,,,,,,,,,,
33.35,,,,,,,,,,0.397315,1.072295,0.412056,,,,,,,,,,,,
33.36,,,,,,,,,,0.399744,1.072137,0.412127,,,,,,,,,,,,
33.37,,,,,,,,,,0.402252,1.072044,0.412231,,,,,,,,,,,,
33.38,,,,,,,,,,0.404867,1.071761,0.412175,,,,,,,,,,,,
33.39,,,,,,,,,,0.407517,1.071485,0.412159,,,,,,,,,,,,
33.4,,,,,,,,,,0.410251,1.071314,0.412122,,,,,,,,,,,,
33.41,,,,,,,,,,0.412738,1.071145,0.412195,,,,,,,,,,,,
33.42,,,,,,,,,,0.415313,1.070982,0.41218,,,,,,,,,,,,
33.43,,,,,,,,,,0.417933,1.070745,0.412272,,,,,,,,,,,,
33.44,,,,,,,,,,0.420541,1.070604,0.412251,,,,,,,,,,,,
33.45,,,,,,,,,,0.423379,1.070338,0.412243,,,,,,,,,,,,
33.46,,,,,,,,,,0.42596,1.070202,0.412321,,,,,,,,,,,,
33.47,,,,,,,,,,0.429,1.070066,0.412227,,,,,,,,,,,,
33.48,,,,,,,,,,0.431812,1.06977,0.412338,,,,,,,,,,,,
33.49,,,,,,,,,,0.434516,1.069655,0.412352,,,,,,,,,,,,
33.5,,,,,,,,,,0.437362,1.069424,0.412478,,,,,,,,,,,,
33.51,,,,,,,,,,0.440181,1.069334,0.412466,,,,,,,,,,,,
33.52,,,,,,,,,,0.44328,1.069296,0.412418,,,,,,,,,,,,
33.53,,,,,,,,,,0.446218,1.069138,0.412452,,,,,,,,,,,,
33.54,,,,,,,,,,0.448952,1.069041,0.412411,,,,,,,,,,,,
33.55,,,,,,,,,,0.451778,1.068949,0.412396,,,,,,,,,,,,
33.56,,,,,,,,,,0.454892,1.068953,0.41219,,,,,,,,,,,,
33.57,,,,,,,,,,0.457866,1.068835,0.412085,,,,,,,,,,,,
33.58,,,,,,,,,,0.460509,1.068819,0.411997,,,,,,,,,,,,
33.59,,,,,,,,,,0.463286,1.068742,0.411799,,,,,,,,,,,,
33.6,,,,,,,,,,0.466635,1.068639,0.411426,,,,,,,,,,,,
33.61,,,,,,,,,,0.469285,1.068645,0.411305,,,,,,,,,,,,
33.62,,,,,,,,,,0.472148,1.068627,0.411055,,,,,,,,,,,,
33.63,,,,,,,,,,0.475367,1.068612,0.410704,,,,,,,,,,,,
33.64,,,,,,,,,,0.478314,1.068609,0.410556,,,,,,,,,,,,
33.65,,,,,,,,,,0.481531,1.068583,0.410103,,,,,,,,,,,,
33.66,,,,,,,,,,0.484401,1.068572,0.409779,,,,,,,,,,,,
33.67,,,,,,,,,,0.487491,1.068628,0.409438,,,,,,,,,,,,
33.68,,,,,,,,,,0.490688,1.068704,0.409121,,,,,,,,,,,,
33.69,,,,,,,,,,0.493607,1.068822,0.408797,,,,,,,,,,,,
33.7,,,,,,,,,,0.496681,1.068933,0.408316,,,,,,,,,,,,
33.71,,,,,,,,,,0.499782,1.069035,0.407894,,,,,,,,,,,,
33.72,,,,,,,,,,0.502467,1.069122,0.407627,,,,,,,,,,,,
33.73,,,,,,,,,,0.505535,1.069237,0.407109,,,,,,,,,,,,
33.74,,,,,,,,,,0.508302,1.069356,0.406533,,,,,,,,,,,,
33.75,,,,,,,,,,0.511381,1.069574,0.405957,,,,,,,,,,,,
33.76,,,,,,,,,,0.514135,1.069744,0.405486,,,,,,,,,,,,
33.77,,,,,,,,,,0.517005,1.069872,0.404959,,,,,,,,,,,,
33.78,,,,,,,,,,0.519936,1.070099,0.404511,,,,,,,,,,,,
33.79,,,,,,,,,,0.522597,1.070272,0.403977,,,,,,,,,,,,
33.8,,,,,,,,,,0.525201,1.070486,0.403472,,,,,,,,,,,,
33.81,,,,,,,,,,0.528209,1.070707,0.402818,,,,,,,,,,,,
33.82,,,,,,,,,,0.530904,1.071006,0.40236,,,,,,,,,,,,
33.83,,,,,,,,,,0.533489,1.071178,0.401827,,,,,,,,,,,,
33.84,,,,,,,,,,0.536412,1.071325,0.401193,,,,,,,,,,,,
33.85,,,,,,,,,,0.53909,1.071594,0.400763,,,,,,,,,,,,
33.86,,,,,,,,,,0.541613,1.071789,0.400234,,,,,,,,,,,,
33.87,,,,,,,,,,0.544549,1.071773,0.399712,,,,,,,,,,,,
33.88,,,,,,,,,,0.54714,1.07203,0.399178,,,,,,,,,,,,
33.89,,,,,,,,,,0.549652,1.072256,0.398682,,,,,,,,,,,,
33.9,,,,,,,,,,0.552453,1.072412,0.398086,,,,,,,,,,,,
33.91,,,,,,,,,,0.554928,1.072621,0.397586,,,,,,,,,,,,
33.92,,,,,,,,,,0.557442,1.072886,0.397062,,,,,,,,,,,,
33.93,,,,,,,,,,0.559855,1.073131,0.396588,,,,,,,,,,,,
33.94,,,,,,,,,,0.562494,1.073264,0.395866,,,,,,,,,,,,
33.95,,,,,,,,,,0.564875,1.073478,0.395329,,,,,,,,,,,,
33.96,,,,,,,,,,0.567246,1.073765,0.394696,,,,,,,,,,,,
33.97,,,,,,,,,,0.56954,1.073984,0.394192,,,,,,,,,,,,
33.98,,,,,,,,,,0.571782,1.074123,0.393536,,,,,,,,,,,,
33.99,,,,,,,,,,0.574472,1.074211,0.392884,,,,,,,,,,,,
34,,,,,,,,,,0.576807,1.07448,0.39221,,,,,,,,,,,,
34.01,,,,,,,,,,0.579047,1.074699,0.391674,,,,,,,,,,,,
34.02,,,,,,,,,,0.581279,1.07486,0.391039,,,,,,,,,,,,
34.03,,,,,,,,,,0.583365,1.07497,0.390577,,,,,,,,,,,,
34.04,,,,,,,,,,0.585582,1.07514,0.389985,,,,,,,,,,,,
34.05,,,,,,,,,,0.588012,1.075307,0.389344,,,,,,,,,,,,
34.06,,,,,,,,,,0.590162,1.075429,0.388867,,,,,,,,,,,,
34.07,,,,,,,,,,0.592251,1.075492,0.388264,,,,,,,,,,,,
34.08,,,,,,,,,,0.594376,1.075595,0.387793,,,,,,,,,,,,
34.09,,,,,,,,,,0.596432,1.075713,0.387234,,,,,,,,,,,,
34.1,,,,,,,,,,0.598463,1.075839,0.386802,,,,,,,,,,,,
34.11,,,,,,,,,,0.600428,1.075848,0.386295,,,,,,,,,,,,
34.12,,,,,,,,,,0.602353,1.07596,0.385768,,,,,,,,,,,,
34.13,,,,,,,,,,0.604446,1.075978,0.385326,,,,,,,,,,,,
34.14,,,,,,,,,,0.606274,1.076173,0.384868,,,,,,,,,,,,
34.15,,,,,,,,,,0.608095,1.076368,0.384511,,,,,,,,,,,,
34.16,,,,,,,,,,0.609904,1.076464,0.384075,,,,,,,,,,,,
34.17,,,,,,,,,,0.611629,1.076598,0.383669,,,,,,,,,,,,
34.18,,,,,,,,,,0.613326,1.076681,0.383359,,,,,,,,,,,,
34.19,,,,,,,,,,0.614735,1.076836,0.383075,,,,,,,,,,,,
34.2,,,,,,,,,,0.616496,1.07708,0.382719,,,,,,,,,,,,
34.21,,,,,,,,,,0.618238,1.077219,0.382387,,,,,,,,,,,,
34.22,,,,,,,,,,0.61986,1.077356,0.382066,,,,,,,,,,,,
34.23,,,,,,,,,,0.621489,1.077483,0.381783,,,,,,,,,,,,
34.24,,,,,,,,,,0.622895,1.077594,0.381572,,,,,,,,,,,,
34.25,,,,,,,,,,0.624453,1.077707,0.381272,,,,,,,,,,,,
34.26,,,,,,,,,,0.626072,1.077826,0.380957,,,,,,,,,,,,
34.27,,,,,,,,,,0.62782,1.077836,0.380672,,,,,,,,,,,,
34.28,,,,,,,,,,0.629034,1.077921,0.38054,,,,,,,,,,,,
34.29,,,,,,,,,,0.630539,1.077992,0.380313,,,,,,,,,,,,
34.3,,,,,,,,,,0.631954,1.077962,0.380032,,,,,,,,,,,,
34.31,,,,,,,,,,0.633114,1.07804,0.379947,,,,,,,,,,,,
34.32,,,,,,,,,,0.634415,1.078035,0.379849,,,,,,,,,,,,
34.33,,,,,,,,,,0.635799,1.078101,0.37963,,,,,,,,,,,,
34.34,,,,,,,,,,0.63689,1.078172,0.379525,,,,,,,,,,,,
34.35,,,,,,,,,,0.63826,1.078303,0.379437,,,,,,,,,,,,
34.36,,,,,,,,,,0.63925,1.07841,0.379389,,,,,,,,,,,,
34.37,,,,,,,,,,0.640661,1.07832,0.379183,,,,,,,,,,,,
34.38,,,,,,,,,,0.64192,1.078354,0.379067,,,,,,,,,,,,
34.39,,,,,,,,,,0.642863,1.078449,0.379061,,,,,,,,,,,,
34.4,,,,,,,,,,0.643726,1.078525,0.379064,,,,,,,,,,,,
34.41,,,,,,,,,,0.64488,1.078592,0.378981,,,,,,,,,,,,
34.42,,,,,,,,,,0.645695,1.078598,0.379077,,,,,,,,,,,,
34.43,,,,,,,,,,0.646831,1.07869,0.379004,,,,,,,,,,,,
34.44,,,,,,,,,,0.647588,1.078776,0.379045,,,,,,,,,,,,
34.45,,,,,,,,,,0.648652,1.078833,0.379045,,,,,,,,,,,,
34.46,,,,,,,,,,0.64959,1.078863,0.379138,,,,,,,,,,,,
34.47,,,,,,,,,,0.650362,1.078862,0.379229,,,,,,,,,,,,
34.48,,,,,,,,,,0.651347,1.078895,0.379247,,,,,,,,,,,,
34.49,,,,,,,,,,0.652058,1.078961,0.379393,,,,,,,,,,,,
34.5,,,,,,,,,,0.652738,1.079038,0.379565,,,,,,,,,,,,
34.51,,,,,,,,,,0.653635,1.079011,0.379686,,,,,,,,,,,,
34.52,,,,,,,,,,0.654294,1.07903,0.379762,,,,,,,,,,,,
34.53,,,,,,,,,,0.654954,1.079095,0.379961,,,,,,,,,,,,
34.54,,,,,,,,,,0.656047,1.079074,0.379989,,,,,,,,,,,,
34.55,,,,,,,,,,0.656662,1.079168,0.380119,,,,,,,,,,,,
34.56,,,,,,,,,,0.65726,1.079276,0.380193,,,,,,,,,,,,
34.57,,,,,,,,,,0.657881,1.079383,0.380357,,,,,,,,,,,,
34.58,,,,,,,,,,0.658794,1.079417,0.380411,,,,,,,,,,,,
34.59,,,,,,,,,,0.659363,1.079485,0.38055,,,,,,,,,,,,
34.6,,,,,,,,,,0.659912,1.07954,0.38072,,,,,,,,,,,,
34.61,,,,,,,,,,0.660361,1.079544,0.380929,,,,,,,,,,,,
34.62,,,,,,,,,,0.66117,1.079564,0.380968,,,,,,,,,,,,
34.63,,,,,,,,,,0.661655,1.07959,0.381115,,,,,,,,,,,,
34.64,,,,,,,,,,0.662306,1.079536,0.381262,,,,,,,,,,,,
34.65,,,,,,,,,,0.662788,1.07956,0.38142,,,,,,,,,,,,
34.66,,,,,,,,,,0.663214,1.079515,0.381575,,,,,,,,,,,,
34.67,,,,,,,,,,0.663933,1.079465,0.381671,,,,,,,,,,,,
34.68,,,,,,,,,,0.664331,1.079486,0.381856,,,,,,,,,,,,
34.69,,,,,,,,,,0.664718,1.079506,0.381999,,,,,,,,,,,,
34.7,,,,,,,,,,0.664964,1.079443,0.382222,,,,,,,,,,,,
34.71,,,,,,,,,,0.665292,1.079446,0.382371,,,,,,,,,,,,
34.72,,,,,,,,,,0.66561,1.079443,0.382507,,,,,,,,,,,,
34.73,,,,,,,,,,0.666066,1.079338,0.382638,,,,,,,,,,,,
34.74,,,,,,,,,,0.66665,1.079306,0.38271,,,,,,,,,,,,
34.75,,,,,,,,,,0.666963,1.079246,0.382857,,,,,,,,,,,,
34.76,,,,,,,,,,0.667222,1.079236,0.383043,,,,,,,,,,,,
34.77,,,,,,,,,,0.667468,1.079213,0.383254,,,,,,,,,,,,
34.78,,,,,,,,,,0.667658,1.079179,0.383488,,,,,,,,,,,,
